category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,category_group
Pet Food,PET SHOP PRO,200000,48,104000,5.0,10.0,Combo 5 Gói Xương gặm cho Chó ORGO gói 90g Sạch răng Thơm miệng Giúp hàm chắc khỏe Tốt cho tiêu hóa Bổ sung canxi - Pet shop Uytinpro,69,Pet Food
Tableware,BACH HOA KIWI,8600,14,7396,5.0,5.0,"̣(mua 10c tặng 1c cùng loại) Dĩa sứ sọc hoa văn khủng long nhiều size 15cm, 18cm, 20cm",52,Tableware
Pet Food,Love Pets Shop,43000,14,36980,4.8,49.0,Chewing Bones to Clean Teeth for Dogs Made of Heat-Pressed Cowhide - Love Pets Shop,304,Pet Food
Pet Food,Love Pets Shop,55000,7,51150,4.9,24.0,"Yaho Brand Dog Teeth Cleaning Bones, Pack of 1 - Love Pets Shop",250,Pet Food
Kitchen Appliances,yDQyO3J5,6240000,28,4492800,0.0,0.0,"Bình Thủy Điện 5L Nagakawa Lõi Inox 304 An Toàn Cho Sức Khỏe, Kiểu Dáng Đẹp Mắt, Sang Trọng, Phích Điện Nagakawa",0,Kitchen Appliances
Kitchen Appliances,TOSHIBA,2288000,22,1784640,4.7,15.0,"Lò vi sóng Toshiba ER-SM20(W1)VN -  Dung tích 20L - Công suất 800W - Xuất xứ Thái Lan - Chức năng hẹn giờ lên đến 35 phút Cài đặt rã đông theo trọng lượng Có bảng điều khiển bằng Tiếng Việt . Hàng chính hãng, bảo hành 12 tháng, chất lượng Nhật Bản",77,Kitchen Appliances
Arts & Crafts,Toyfun-VN,108000,47,57240,4.9,215.0,"Bộ đồ chơi đất sét máy làm mì máy làm kem và bánh mỳ cho bé, đất nặn tạo hình đồ ăn kíchtthích sáng tạo, chất liệu an toàn cho bé",660,Đồ điện tử khác
Kitchenware,Phụ Kiện Vinh Nguyễn,30000,54,13799,5.0,1.0,"Kẹp Gắp Đồ Ăn Inox Cao cấp Chống Gỉ  Chống Nóng Siêu Bền - Dụng Cụ Kẹp Gắp Thức Ăn, Đồ Nướng Tay Cầm Chắc Chắn, Chống Trơn Trượt Dài 26cm - Kẹp Inox Nấu Ăn BBQ Đa Năng",6,Kitchenware
Kitchenware,Kids shop_Cửa hàng ăn dặm,160000,0,160000,4.9,50.0,"Nồi chảo chóng dính, Nồi đá nấu đồ ăn dặm cho bé_Nồi hoa size 16cm",173,Kitchenware
Kitchen Appliances,Shoptranghuong,165000,0,165000,0.0,0.0,"( có Sẵn) [Hàng Chính Hãng] TORSOM Máy làm bánh sandwich waffle 2in1, chế biến đồ ăn nhanh cao cấp",0,Kitchen Appliances
Kitchen Appliances,VinStore 6789,264000,47,139920,5.0,48.0,"Máy Xay Hạt Cafe, Máy xay hạt đa năng,máy xay cà phê hạt tiêu ngũ cốc gia vị mini công suất 300W xay mịn tất cả các loại hạt nhanh chóng",82,Kitchen Appliances
Kitchen Appliances,Big Mi Việt Nam,380000,55,170999,5.0,28.0,"[Buy 1 Get 1 Free] Food Grinder, Dry Grain Grinder, Multifunctional Coffee Powder, Spices, Super Fine Dry Powder Grinder, 300W Capacity, 6 Extremely Sharp Blades, Stainless Steel Material, Grinder Dry Food, Coffee Beans, Grains, Spices",29,Kitchen Appliances
Kitchenware,vpLhcQdp,460000,50,230000,5.0,1.0,"Nồi Kho Cá 3 Đáy Chống Dính 20cm Fivestar - Chuyên Kho Thịt, Cá - nồi dùng cho bếp từ - nồi kho thịt cá chống dính inox 3 đáy - nhà cửa - đồ dùng nhà bếp & phòng ăn",0,Kitchenware
Tableware,Bon an gia dụng,233000,32,158440,5.0,25.0,"combo 5 Tô bún, tô phở, tô hủ tiếu, tô mỳ quảng, tô nhựa melamine, tô nhựa nâu vàng kem dùng gia đình quán ăn",194,Tableware
Outdoor Sports & Activities Equipment,SHIWA SHOP,60000,48,31200,4.8,83.0,"Lock link fishing anti-twist (pack/100 piece) key-chains link fishing, lock link anti-twist, enough size: 1,2,3,4,5",281,Đồ điện tử khác
Tableware,rAr8jD.Selection,31000,29,22010,0.0,0.0,"4 Tấm Rơm Lúa Mì, Đĩa Nhổ Xương, Bộ Đồ Ăn Đa Năng, Phụ Kiện Nhà Bếp",21200,Tableware
Snacks & Confectionery,Bep Me Tinn,170000,52,81600,4.9,26.0,"Bánh Mochi Sầu Riêng Hộp 500g Hương Vị Sầu Đặc Trưng, Ngọt Nhẹ Thơm Ngon",62,Snacks & Confectionery
Milk Formula & Baby Food,Baby cún yêu,199000,40,119400,0.0,0.0,"[CHÍNH HÃNG]Bánh Ăn Dặm Mini Bites Mămmy đủ vị, bổ sung canxi hỗ trợ tập nhai cho bé từ 6 tháng, gói 15g",0,Milk Formula & Baby Food
Food Staples & Cooking Essentials,SHOP MYDU130,46000,11,40940,4.9,390.0,CỦ KIỆU ngâm chua ngọt nhà làm - Thơm ngon,1000,Food Staples & Cooking Essentials
Bakery & Breakfast,Đặc sản Tây Nguyên Mai Thao,90000,6,84600,4.9,61.0,"Bánh gạo lứt mix hạt dinh dưỡng, đồ ăn vặt healthy, hỗ trợ giảm cân",371,Đồ ăn khác
Baby & Kids' Accessories,SAYES,26000,19,21060,5.0,101.0,"HCM Bao tay, bao chân cho bé 3 - 12 tháng, vải lưới thoáng khí",1100,Thời trang khác
Kitchen Appliances,NeSSaeAy,9207000,30,6444900,0.0,0.0,"Máy Làm Sữa Hạt Kalite KL950, Sấy Khô Khử Khuẩn, 1,75L, Hàng Chính Hãng Bảo Hành 24 Tháng",0,Kitchen Appliances
Tableware,MÌ CHUYÊN SỈ,109000,57,46870,0.0,0.0,"ĐĨA SỨ CAO CẤP HÌNH VỎ SÒ HOẠ TIẾT SANG TRỌNG CÓ KHAY ĐỰNG NƯỚC CHẤM TIỆN LỢI - KHAY ĐỰNG THỨC ĂN , TRÁI CÂY , RAU CỦ ĐA NĂNG",0,Tableware
Pet Food,PET SHOP PRO,35000,46,18900,4.9,68.0,Xương gặm cho Chó VEGEBONES Gói 60g Giúp Bổ sung canxi Sạch răng Thơm miệng Mượt da lông Tăng cường hệ miễn dịch - Pet shop Uytinpro,1100,Pet Food
Building Toys,VN343JSS2M,4182000,0,4182000,0.0,0.0,Compatible with LEGO Sân vận động Nou Camp mô hình Fc Barcelona sân bóng đá tương thích 10284 thành phố Street View mô hình khối đồ chơi trẻ em quà tặng,0,Building Toys
Pet Food,Love Pets Shop,52000,15,44200,5.0,1.0,"Pure & Nature Dried Chicken Neck Dog Teeth Cleaning Bones, 250Gram Bag - Love Pets Shop",0,Pet Food
Pet Food,Love Pets Shop,91000,5,86450,5.0,95.0,"Dog Treats with Chicken Wrapped in Milk Calcium, Pet Training Treats - Love Pets Shop",425,Pet Food
Baby & Kids' Accessories,JADE-RABBIT,16000,49,8160,5.0,62.0,Yếm ăn Ninong chống thấm có máng cho bé trai/bé gái,386,Thời trang khác
Building Toys,LEGO building blocks online store,4354270,0,4354270,0.0,0.0,Compatible with LEGO Cổ phiếu sáng tạo tàu Titanic khối xây dựng mô hình lắp ráp MOC gạch thuyền xây dựng 9090 chiếc phù hợp 10294 quà tặng đồ chơi Aldult,0,Building Toys
Tableware,Gia dụng Tuki248,22000,25,16500,4.4,16.0,"Set 8 đĩa nhựa lúa mạch hình vuông nhiều màu sắc dễ thương, tiện dụng",73,Tableware
Party Supplies,AllInOneShop1,31000,32,21079,0.0,0.0,Toddlers Party Hat Pointed Hat Birthday Party Hats First Birthday Headwear Baby Hairband Infant Photography Headdress,0,Đồ điện tử khác
Tableware,Bon an gia dụng,25000,40,15000,5.0,13.0,Dĩa Lá Chuối Nhựa size nhỏ- trung - lớn - Đĩa nhựa hình chữ nhật,113,Tableware
Tableware,taphoahoangky,8050,0,8050,5.0,105.0,"DĨA TRÒN SÂU GỐM SỨ LA HÁN - ĐỦ SIZE (6,7,8,9)",1500,Tableware
Pet Food,Vu Tru Thu Cung,40000,32,27199,5.0,23.0,7 Dental effects dog mouth cleaning cheese bite bone,196,Pet Food
Baby Clothing,Simeli Boutique - Bodysuit Bé,40000,28,28800,5.0,276.0,"[Chính hãng] - Bodychip Xuất Dư Cambodia Loại A Cộc/Dài Tay Mềm Mịn Cho Bé Trai/Bé Gái 2,5-14kg (Không Lỗi)",3300,Thời trang khác
Drinks,SURI MINH KHUÊ.Selection,54900,23,42273,4.9,17.0,"Trà Bắc Móc Câu Tân Cương Thái Nguyên, 200gr Trà Cô Gái Thơm Ngon An Toàn",39,Đồ ăn khác
Tableware,AChoice-KLS2023,38100,29,27051,0.0,4.0,Khay Đĩa Đựng Thức Ăn Kèm Chén Nước Chấm Phong Cách Nhật Bản – Sang Trọng & Tiện Lợi,5000,Tableware
Tableware,KRcOX8.Selection,46100,29,32731,0.0,56.0,"Bát Ăn Nhẹ Có Nắp – Chất Liệu Rơm Lúa Mì, An Toàn, Thân Thiện Môi Trường",7300,Tableware
Pet Food,MIOH CUTE PETSHOP,9000,33,6029,4.8,61.0,[Freeship Max] Combo 10 Cây Xúc xích cho chó mèo hamster thú cưng nhiều dinh dưỡng 15gr_MIOH PETSHOP,1700,Pet Food
Kitchenware,RelaxRealm,87557,44,49031,3.7,3.0,RelaxRealm 1 cái 14 16 18cm Mini chảo Chảo chống dính thép Frypan nồi màu sắc ngẫu nhiên cho đồ nấu nướng nhà bếp đồ nấu nướng,7,Kitchenware
Bottoms,Guzado Fashion,170000,52,81600,4.9,14565.0,"[TẶNG QUÀ ĐƠN 599K SALE 15.9] Quần đùi thể thao Guzado, Quần Short nam thể thao, chất gió mềm siêu mịn, co giãn tốt, vận động thoải mái, quần mặc nhà hoặc chơi thể thao GSR01",68300,Thời trang khác
Pet Food,Pet Boss 95,46700,45,25685,5.0,139.0,"COMBO 5 XƯƠNG GẶM CHO CHÓ GIÚP SẠCH RĂNG, THƠM MIỆNG",806,Pet Food
Storage & Organisation,JJT Shopping Mall,130000,44,72800,4.9,44.0,"Trolley shelves, kitchen floor-to-ceiling, multi-storey snacks, baby living room, bedroom, bathroom, mobile storage shelves",36,Đồ điện tử khác
Kitchenware,BUM BI,11856,0,11856,4.7,10.0,"Set 50 Chén Bạc Nướng Hàu Nướng Đồ Ăn Tiện Lợi, Chén Giấy Lót Khuôn Nướng Bánh Đă Năng Cho Bạn",64,Kitchenware
Baby & Toddler Toys,Shop Huyền Bi,275000,46,148500,4.7,22.0,"GHẾ RUNG NHÚN CHO BÉ tặng kèm thú treo đồ chơi ngộ nghĩnh dạng kệ chữ A GHẾ RUNG NHÚN cao cấp cho bé yếu thích thú giúp bé ăn, chơi, thư giãn hoặc nằm ngủ rất thoải mái nôi rung trẻ em nôi rung trẻ em , ghế rung trẻ em cao cấp",88,Đồ điện tử khác
Feeding Essentials,SMART BABIES SHOP,114000,37,71820,4.9,163.0,KHAY SILICONE TRỮ ĐÔNG ĐỒ ĂN DẶM BABYSI HỘP TRỮ THỨC ĂN CHO BÉ HỘP ĐỰNG THỰC PHẨM,870,Feeding Essentials
Tableware,BACH HOA KIWI,4500,14,3870,5.0,13.0,"dĩa sứ trắng viền chỉ đen 16cm, dĩa sứ trắng 15cm, dĩa hoa văn 13cm, dĩa tiêu 9cm",107,Tableware
Home Appliances Parts & Accessories,"LAMIDO VN - Phụ Tùng, Phụ Kiện Bếp Gas",157000,46,84780,5.0,84.0,"COMBO 2 Kiềng chắn gió [ LOẠI CAO CHỐNG NÓNG, TIẾT KIỆM GAS ] dùng cho các loai bếp gas 5 chân [ PHỤ KIỆN THAY THẾ BẾP GA ]",274,Đồ điện tử khác
Outdoor Sports & Activities Equipment,TrekTribe,77677,44,43499,5.0,1.0,TrekTribe Cắm Trại cốc thép không gỉ cốc cà phê du lịch Bộ đồ ăn dã ngoại đồ dùng ngoài trời thiết bị nhà bếp nấu ăn đặt đồ nấu nướng đi bộ đường dài,0,Đồ điện tử khác
Outdoor Sports & Activities Equipment,TAO Kithenette Life,81000,47,42930,5.0,25.0,"500 Chiếc Gắp Cá Chép Cạnh Tranh Bằng Vàng, Móc Câu Lồi, Móc Câu Trắng Mỏng, Móc Câu Vàng, Đồ Dùng Nướng Ngoài Trời, Dụng Cụ Nấu Ăn",260,Đồ điện tử khác
Kitchenware,Siêu Rẻ N,47000,0,47000,5.0,3.0,"Chảo nhôm bằng cao cấp Kim sang - Loại dày ( size: 16cm, 18cm, 20cm, 22cm, 24cm, 26cm, 28cm, 28cm, 30cm)",9,Kitchenware
Kitchenware,LITI COMMODITIES,264000,50,132000,4.9,25.0,Chảo chiên rán trứng mini làm bánh 4 ngăn chống dính khuôn chảo hình sao và hình tròn dùng được bếp từ,115,Kitchenware
Snacks & Confectionery,huyendu2712,53900,0,53900,4.9,139.0,Kẹo marshmallow kẹo bấc nougat trắng 500g,1700,Snacks & Confectionery
Snacks & Confectionery,Langfarm - Đặc Sản Chất Lượng,50000,0,50000,4.9,39.0,"Kẹo hương thập cẩm dẻo L'angfarm, 300g, hũ, mẫu tobita",368,Snacks & Confectionery
Pet Food,Thức ăn cho chó mèo TL,108000,0,108000,5.0,2.0,Thức ăn vặt cho chó Pedigree Schmackos vị Bò xông khói 3 gói x 70g,28,Pet Food
Feeding Essentials,TopGia HCM,279000,43,159030,5.0,1.0,"100 Miếng lót thấm hút sữa TopGiaKids Chống tràn hiệu quả, an toàn từ sợi organic tự nhiên.",11,Feeding Essentials
Diapering & Potty,Quần Bỏ Bỉm Riokids,150000,17,124500,4.8,1015.0,COMBO 5 QUẦN BỎ BỈM RIOKIDS,4300,Đồ điện tử khác
Pet Food,Pet Boss 95,180000,45,99000,5.0,1682.0,COMBO 5 & 10 GÓI XƯƠNG GẶM ORGO CHO CHÓ GÓI 90GRAM,5900,Pet Food
Feeding Essentials,Mẹ Bé Soko,650000,44,364000,4.9,49.0,"Máy hút sữa điện đôi 4 chức năng 9 cấp lực, massage, kích sữa, hút sữa không đau - Mẹ bé Soko",118,Feeding Essentials
Feeding Essentials,Bebi123shop,99000,5,94050,4.9,143.0,Máy hút sữa cầm tay Baby Babuu Nhật Bản tặng 6 túi trữ sữa cho mẹ,807,Feeding Essentials
Feeding Essentials,Kego Store,192500,50,96250,4.8,56.0,Áo Hút Sữa Rảnh Tay Áo Vắt Sữa Có Dây Tặng Kèm Chất Liệu Cotton Sandex Loại 1 Bella Mama A07 - KAWAII BABY,169,Feeding Essentials
Tableware,maiphatdat,25500,0,25500,4.9,42.0,Dĩa inox cao cấp size 16 tới 24cm,720,Tableware
Food Supplement,ROXTECH - ROSTEX PHARMA USA,99000,40,59400,4.9,30.0,"Viên uống canxi Calcium Nano, vitamin D3, omega 3, kẽm giúp tăng chiều cao, chắc khỏe xương, ngừa loãng xương - 30 viên",202,Đồ ăn khác
Tableware,GIA DUNG ROSE,8000,50,4000,5.0,74.0,"Dĩa Nhựa Tròn Nhiều Màu Bằng Nhựa Dẻo Loại I Không Mùi, Nhiều Size Tiện Dụng Giá Tốt",2700,Tableware
Baby & Kids' Accessories,ForKids 24h,25000,48,13000,4.9,857.0,"Combo 02 Vòng dâu tằm đeo tay, chân cho bé từ sơ sinh đến 1tuổi",4800,Thời trang khác
Tableware,BACH HOA KIWI,38500,1,38115,4.7,7.0,dĩa sứ vuông kèm khay chấm kim cương hoa văn,42,Tableware
Kitchenware,BOSS BIG SHOP,129000,39,78690,4.8,47.0,"4 grids egg frying pan suitable for all kinds of cookers, super convenient food processor non-stick enamel pans",166,Kitchenware
Pet Food,MarketPetshop,28300,45,15565,5.0,49.0,"COMBO 5 QUE GẶM DOGGYMAN CHO CHÓ, SNACK CHO CHÓ LỚN GIÚP SẠCH MẢNG BÁM RĂNG",204,Pet Food
Feeding Essentials,Supper Baby Store,10000,50,5000,5.0,2.0,"Ống hút bón thuốc, bón sữa cho bé khó hợp tác uống sữa, uống thuốc",20,Feeding Essentials
Feeding Essentials,Hakhanh,132000,46,71280,5.0,156.0,Túi Trữ Sữa Sunmum Thái Lan 150ml/250ml - Hộp 50 túi,689,Feeding Essentials
Baby & Kids' Accessories,Kenhome,29000,36,18560,5.0,3.0,Vòng tay hạt dâu tằm 100 % cho bé,8,Thời trang khác
Tableware,BACH HOA KIWI,14300,14,12298,4.7,6.0,dĩa sứ hình vỏ sò kèm khay chấm sọc viền đen,45,Tableware
Baby & Kids' Accessories,Bebi123shop,21000,23,16170,4.9,418.0,Vớ tất bảo vệ đầu gối cho bé tập bò tập đi,3100,Thời trang khác
Feeding Essentials,❤️ THIẾT BỊ VẬT TƯ Y TẾ NAM SÔNG HƯƠNG,1430,9,1301,5.0,1.0,"️(Lẻ 1 chiếc) Ống bón sữa tiệt trùng, ống nhỏ giọt pipet 3ml, 1ml tiệt trùng, Ống hút Bón Sữa Pipet 3ml 1ml Vô Trùng",6,Feeding Essentials
Feeding Essentials,Baby World Mom & Baby Care,110000,28,79200,4.9,184.0,"Mamicare absorbent milk pad, soft surface, light thin, breathable dry, no shadow under the shirt, no irritation, no smell, convenient packaging",665,Feeding Essentials
Tableware,rAr8jD.Selection,20000,32,13599,0.0,233.0,4 đĩa chấm hình chiếc lá,28600,Tableware
Tableware,BACH HOA KIWI,15900,1,15741,5.0,10.0,"dĩa sứ hoa văn tulip đỏ 15.8cm, dĩa sứ trắng 15cm",62,Tableware
Pet Food,Love Pets Shop,46000,13,40020,5.0,31.0,Love Pets shop Milk Cookies gift,136,Pet Food
Kitchen Appliances,pharmacity_dược phẩm,220000,48,114400,4.9,29.0,"Máy xay sinh tố mini Osaka dung tích 750ml, máy xay thịt xay đồ ăn dặm cho bé xay cá thực phẩm đa năng",102,Kitchen Appliances
Arts & Crafts,Toy-VN,114000,49,58140,5.0,163.0,Bộ đồ chơi đất nặn bôt mì máy làm mì/kem/bánh burger cho bé-Bộ đồ chơi nấu ăn nhà bếp đất sét an toàn cho bé,486,Đồ điện tử khác
Kitchen Appliances,Amalife Việt Nam,200000,32,136000,4.8,43.0,"Máy Xay Bột Khô Siêu Mịn Công Suất 300W, 6 - 8 Lưỡi Dao Đa Năng - Dụng Cụ Nghiền Đồ Khô, Hạt Cà Phê, Ngũ Cốc, Gia Vị Chính Hãng Amalife",126,Kitchen Appliances
Outdoor Sports & Activities Equipment,Thiết Bị Điện 024,23000,27,16790,5.0,11.0,Bộ dao trổ 6 lưỡi 13 lưỡi Khắc giấy Khắc thủ công DIY Turie bonsai,45,Đồ điện tử khác
Kitchenware,GIA DUNG GIA DINH 01,27000,48,14040,5.0,1.0,"Khay hấp thức ăn nhựa Việt Nhật hình tròn 5615, Xửng hấp đồ ăn, bánh bao, xôi, há cảo",0,Kitchenware
Outdoor Sports & Activities Equipment,GPQU,41900,29,29749,0.0,96.0,"Chén Inox Tròn Có Quai – Đựng Cơm, Rượu, Nước Sốt, Đồ Ăn Gia Đình",10000,Đồ điện tử khác
Tableware,D-Night,138000,50,69000,4.8,95.0,D-Night 304 Stainless Steel Gold Bowl Thickened Double Layer Heat Insulation Kitchen Cooking Tools,1100,Tableware
Personal Care Appliances,AZMAX,700000,60,280000,4.9,62.0,"Đai Massage Giảm Béo Bụng Rung Nóng Vibro Shape Siêu Tốc Điện Máy Xanh, Máy Massage Đa Năng Vibro Shape giảm mỡ bụng, đùi, mong, eo, lưng, bắp chân giảm mạnh cơn đau cải thiện cơ thể thon gọn vùng eo.",114,Đồ điện tử khác
Food Staples & Cooking Essentials,KHO AN VAT NGON,16000,0,16000,5.0,2.0,"[Buôn sỉ rẻ] Bánh in nhân dừa non,đậu xanh, lá dứa ngon rẻ",0,Food Staples & Cooking Essentials
Snacks & Confectionery,Trinh Nguyễn Shop 1587555096,25000,24,19000,5.0,4.0,Kẹo dẻo kim Yến trái cây vị tuổi thơ 1 lốc 6 hộp,26,Snacks & Confectionery
Snacks & Confectionery,VEDAN Laz Mall,24000,21,18960,5.0,35.0,Kẹo Xốp MARSHMALLOW HSU FU CHI,210,Snacks & Confectionery
Food Staples & Cooking Essentials,Yến Sào Dewis Nest,1368000,27,998640,5.0,126.0,"Hộp 5 Tổ Yến Tinh Chế Xơ Mướp Sợi Ngắn, Yến Sào Khánh Hòa Dewis Nest Sạch Lông, 100% Nguyên Chất, Giá Tốt Tiết Kiệm",257,Food Staples & Cooking Essentials
Kitchen Appliances,phutungotominhthien,4225000,2,4140500,5.0,9.0,"Genuine Alpicool 22 Liter G22 Car Refrigerator - Controlled by Phone, Can Make Ice",53,Kitchen Appliances
Board & Brain Games,Phát Huy Hoàng.Selection,44700,29,31737,4.8,5.0,"Bộ Cờ Đa Năng 5 Trong 1, Gồm Cờ Vây, Cờ Nhảy, Cờ Gánh, Cờ Ô Ăn Quan, Cờ Carô, Thiết Kế Gọn Gàng, Dễ Gấp Gọn, Phù Hợp Cho Mọi Lứa Tuổi, Giải Trí Cùng Gia Đình, Bạn Bè, Giúp Rèn Luyện Tư Duy, Phát Triển Trí Tuệ - Phát Huy Hoàng",31,Đồ điện tử khác
Kitchen Appliances,Tổng Kho XIA0MI LazMaII,266000,58,111720,4.9,52.0,"LazMall Xiaomi Gia Dụng Máy Xay Mini Tỏi Ớt Xiaomi Đa năng Cầm Tay 250ml Cao Cấp- Máy Xay Mini Xanh Nhỏ Cầm Tay Giúp Cho Công Việc Chế Biến Thức Ăn Của Bạn Được Dễ Dàng Và Thuận Tiện Hơn, Lưỡi Dao 3 Cánh Sắc Bén Có Thể Nghiền Mọi Thứ Chỉ Trong 10s",74,Kitchen Appliances
Food Supplement,ROXTECH - ROSTEX PHARMA USA,99000,40,59400,5.0,71.0,"Viên uống canxi Calcium Nano, omega 3, vitamin D3, kẽm giúp tăng chiều cao, chắc khỏe xương, ngừa loãng xương - 30 viên",456,Đồ ăn khác
Tableware,Sứ Long Vân,69000,0,69000,4.4,7.0,"Bộ 4 cái đĩa đựng đồ ăn sâu lòng/ảo7, hàng trắng, phi 18cm, cao 3 cm, giá cực rẻ",39,Tableware
Feeding Essentials,Dahamart - Siêu Thị Ăn Dặm,80000,50,40000,4.0,1.0,"Khay Ăn Dặm Tròn 3 Ngăn Inomata Nhật Có Ngăn Để Cốc, Thìa Dĩa  - Dahamart Siêu Thị Ăn Dặm",14,Feeding Essentials
Pet Food,MarketPetshop,81900,46,44226,5.0,16.0,"COMBO 5 XƯƠNG GẶM SẠCH RĂNG, THƠM MIỆNG CHO CHÓ",73,Pet Food
Tableware,Bevicoshop,28000,43,15960,5.0,44.0,"Bộ Dĩa Inox Tròn Nhiều  Cỡ 16/18/20/22/24cm sử dụng đa năng, tiện lợi",315,Tableware
Kitchen Appliances,GIA DUNG SI TPHCM,510000,56,224399,4.8,5.0,MÁY NƯỚNG BÁNH MÌ SANDWICH SIÊU NHANH ĐA NĂNG - MÁY LÀM BÁNH WAFFLE ĂN SÁNG THỰC PHẨM NHẸ GIA DỤNG ĐA NĂNG 650W,15,Kitchen Appliances
Feeding Essentials,Supper Baby Store,60000,18,49200,5.0,6.0,"Túi trữ sữa Kichilachi dung tích 100ml/150ml/180ml/250ml, 2 lớp, một hộp có 5 hoạ tiết đa dạng đáng yêu, có khóa zip, chống rò rỉ , an toàn cho bé, đảm bảo chất lượng sữa mẹ, có vòi tiện dụng",44,Feeding Essentials
Drinks,SURI MINH KHUÊ.Selection,50200,23,38654,5.0,5.0,"Trà Sâm Dứa BÍCH NHUNG Thượng Hạng Gói 300gram, trà miền nam, trà bảo lộc, trà sạch",13,Đồ ăn khác
Pet Food,Pet Boss 95,49200,45,27060,4.9,306.0,"QUE GẶM SỮA CHO CHÓ NỘI ĐỊA THÁI LAN, GIÚP CHÓ MÀI RĂNG THƠM MIỆNG",2700,Pet Food
Outdoor Sports & Activities Equipment,GlobalTechMart,403000,23,310310,5.0,3.0,Boundless Voyage Titanium Ladle Thìa Súp Tròn Có Thể Tái Sử Dụng Để Cắm Trại Đi Bộ Đường Dài - Bộ Đồ Ăn Ngoài Trời Nhẹ,6,Đồ điện tử khác
Tableware,e5JzJrjB.Selection,13800,33,9245,0.0,7.0,Hình trái Tim cho ăn mứt ăn trái cây mứt ăn gia vị đĩa,5500,Tableware
Drinks,SHOP. MT,59000,0,59000,5.0,63.0,Rượu NẾP Trắng Nguyên Chất [900ml] Dùng Để Nấu Ăn - Ngâm -Uống,325,Đồ ăn khác
Feeding Essentials,molasosinh,22000,28,15840,4.9,41.0,Yếm ăn dặm CÓ MÁNG THÁO RỜI cho bé Y46,329,Feeding Essentials
Tableware,BACH HOA KIWI,20000,33,13399,4.9,11.0,"tô sứ hàng không hoa văn phúc 19cm x 6cm, tô sứ trắng các size 15cm, 17.8cm, 20cm",85,Tableware
Kitchenware,Roy Thailand,200000,0,200000,4.7,31.0,Chõ đồ xôi loại 1 ROY THAI + nồi hấp xôi xửng nấu kiểu Thái/Lào (bộ vỉ bằng tre kèm nắp) tiện dụng หม้อนึงข้าวเหนียว,141,Kitchenware
Kitchen Appliances,GIADUNGDEP168,202740,47,107452,4.0,3.0,[HÀNG XỊN] Nồi Lẩu Inox 2 Ngăn Đa Năng 30cm Dùng Được Các Loại Bếp– Đồ Dùng Nhà Bếp – Nhà Cửa & Đời Sống - Nồi Nấu Đa Năng Chưng Hấp Thực Phẩm Chất Liệu,12,Kitchen Appliances
Pet Food,MarketPetshop,97600,47,51728,4.5,2.0,"XƯƠNG GẶM MASTI CHO CHÓ GẶM SẠCH RĂNG THƠM MIỆNG, SNACK CHO CHÓ LON 220gram",14,Pet Food
Baby Clothing,baby bodysuit,21000,5,19950,5.0,1.0,short sleeves bodysuit body chip for baby toddler infant kid boy girl from 0-24 months made in Cambodia cotton stretchy super cool fabric bright cheerful colors,13,Thời trang khác
Bath,Hân Bách Lighting,50000,14,43000,4.9,817.0,"[HCM]Kệ kiếng,kệ gương,kệ kính phòng tắm inox 304",2800,Đồ điện tử khác
Kitchen Appliances,GIA DUNG SI TPHCM,250000,60,100000,4.6,8.0,"MÁY XAY HẠT KHÔ ĐA NĂNG NHẬT BẢN CÔNG SUẤT 150W SIÊU MẠNH XAY NHỎ TẤT CẢ CÁC LOẠI HẠT SIÊU NHUYỄN - MÁY XAY ĐỒ ĂN DẶM CHO BÉ - Máy xay hạt cà phê, tiêu hột, ngũ cốc, thảo dược, lưỡi dao sắc bền",25,Kitchen Appliances
Kitchen Appliances,Tuyếtmai,70000,20,56000,4.5,4.0,Bộ chế biến ăn dặm kiểu Nhật -7 món cho bé,15,Kitchen Appliances
Tableware,Thao Phuong gia dung thong minh,114000,18,93480,5.0,14.0,Chén Bát Gốm Sứ Màu Trắng Viền Đen Cao Cấp Sang Trọng Chịu Nhiệt Cao Set 10 Chén,57,Tableware
Baby Clothing,Thời Trang BULL KID,20000,55,9000,4.7,155.0,"quần đùi cotton cho bé trai, bé gái |size 5-20kg|",2900,Thời trang khác
Pet Food,Pet-1989,17000,0,17000,5.0,11.0,Bánh thưởng cho chó (Nhiều loại) 100gr/túi Đồ ăn cho chó mèo thú cưng Pet1989,75,Pet Food
Tableware,BACH HOA KIWI,20000,45,11000,5.0,38.0,"dĩa sứ hoa văn Cotton Harvest Season các size 15cm, 18cm, 20cm",376,Tableware
Kitchen Appliances,MUA GIÁ SIÊU RẺ,170000,18,139400,4.7,6.0,"BẾP NƯỚNG ĐIỆN HÀN QUỐC LÒNG VÂN ĐÁ KHÔNG SINH RA KHÓI CHỐNG DÍNH TỐT CÓ TAY CẦM CHỐNG NÓNG - CHẢO ĐIỆN CHIÊN RÁN NƯỚNG BBQ ĐA NĂNG CÔNG SUẤT MẠNH MẼ , DỄ DÀNG LAU CHÙI VỆ SINH",20,Kitchen Appliances
Pet Food,PET SHOP PRO,92000,12,80960,5.0,1316.0,"THỨC ĂN CAO CẤP CHO CHÓ Grand magic Dạng viên vị thịt bò, gà và hải sảnTúi 1kg Xuất xứ Pro-Pet Việt Nam - Pet shop Uytinpro",7700,Pet Food
